kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,10,1000000,49,1372327853.000,1372.328,728688.846,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,1,1000000,49,1373290650.000,1373.291,728177.972,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,2,1000000,49,1382629713.000,1382.630,723259.446,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,3,1000000,49,1378697972.000,1378.698,725322.021,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,4,1000000,49,1383226060.000,1383.226,722947.629,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,5,1000000,49,1376570404.000,1376.570,726443.048,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,6,1000000,49,1372188262.000,1372.188,728762.975,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,7,1000000,49,1381491335.000,1381.491,723855.427,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,8,1000000,49,1377884838.000,1377.885,725750.057,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,9,1000000,49,1378254266.000,1378.254,725555.527,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,10,1000000,49,1376602256.000,1376.602,726426.239,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,1,1000000,213,1687514648.000,1687.515,592587.449,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,2,1000000,213,1691696574.000,1691.697,591122.554,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,3,1000000,213,1691461451.000,1691.461,591204.724,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,4,1000000,213,1684661552.000,1684.662,593591.038,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,5,1000000,213,1690178283.000,1690.178,591653.561,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,6,1000000,213,1686465309.000,1686.465,592956.164,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,7,1000000,213,1691981198.000,1691.981,591023.116,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,8,1000000,213,1691581536.000,1691.582,591162.754,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,9,1000000,213,1690329457.000,1690.329,591600.647,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,10,1000000,213,1687000798.000,1687.001,592767.947,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,1,1000000,213,1686426726.000,1686.427,592969.730,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,2,1000000,213,1687667461.000,1687.667,592533.792,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,3,1000000,213,1683656741.000,1683.657,593945.295,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,4,1000000,213,1684992272.000,1684.992,593474.532,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,5,1000000,213,1687863836.000,1687.864,592464.853,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,6,1000000,213,1682884969.000,1682.885,594217.679,213000000
