kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,926681582.000,926.682,1079119.321,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,933257027.000,933.257,1071516.175,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,951607638.000,951.608,1050853.272,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,950237745.000,950.238,1052368.215,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,960230586.000,960.231,1041416.525,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,914870915.000,914.871,1093050.379,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,913117257.000,913.117,1095149.601,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,917482442.000,917.482,1089939.114,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,913469106.000,913.469,1094727.773,1193000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,1,1000000,49,149945143.000,149.945,6669105.648,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,2,1000000,49,150100316.000,150.100,6662211.158,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,3,1000000,49,150618338.000,150.618,6639297.799,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,4,1000000,49,149893891.000,149.894,6671385.961,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,5,1000000,49,149967769.000,149.968,6668099.463,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,6,1000000,49,150600253.000,150.600,6640095.087,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,7,1000000,49,149875473.000,149.875,6672205.798,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,8,1000000,49,150086398.000,150.086,6662828.966,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,9,1000000,49,150016812.000,150.017,6665919.550,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,10,1000000,49,149869306.000,149.869,6672480.354,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,1,1000000,213,180789865.000,180.790,5531283.515,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,2,1000000,213,181023125.000,181.023,5524156.099,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,3,1000000,213,180910204.000,180.910,5527604.181,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,4,1000000,213,180403266.000,180.403,5543136.896,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,5,1000000,213,180704195.000,180.704,5533905.840,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,6,1000000,213,180852910.000,180.853,5529355.320,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,7,1000000,213,180638484.000,180.638,5535918.913,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,8,1000000,213,182345223.000,182.345,5484103.085,213000000
